radius,type,value
4.22,STO-2G,0.002554682624142761
4.22,STO-3G,0.004130739395079744
4.22,STO-4G,0.004300734189045892
4.22,STO-5G,0.004164518393137432
4.22,STO-6G,0.004137458376583986
4.22,GTO,2.2165509029274026e-4
4.23,STO,0.0041076759466970566
4.23,STO-2G,0.0025048478835337923
4.23,STO-3G,0.004072070432758373
4.23,STO-4G,0.004248771124581852
4.23,STO-5G,0.004114534723904757
4.23,STO-6G,0.004086359649514107
4.23,GTO,2.1398797596861063e-4
4.24,STO,0.004057055261822285
4.24,STO-2G,0.0024558707670364714
4.24,STO-3G,0.004014104387533886
4.24,STO-4G,0.0041973820364537414
4.24,STO-5G,0.004065167321325868
4.24,STO-6G,0.004035907010304634
4.24,GTO,2.0656885733446941e-4
4.25,STO,0.004007058397757734
4.25,STO-2G,0.0024077390281356794
4.25,STO-3G,0.0039568348226857305
4.25,STO-4G,0.004146560338831681
4.25,STO-5G,0.004016407843713382
4.25,STO-6G,0.0039860923441932174
4.25,GTO,1.9939035103875145e-4
4.26,STO,0.003957677666887078
4.26,STO-2G,0.0023604405429627964
4.26,STO-3G,0.0039002553380442584
4.26,STO-4G,0.004096299548136093
4.26,STO-5G,0.003968248066662963
4.26,STO-6G,0.003936907627181784
4.26,GTO,1.9244527091708607e-4
4.2700000000000005,STO,0.003908905476331852
4.2700000000000005,STO-2G,0.0023139633101306894
4.2700000000000005,STO-3G,0.0038443595697089453
4.2700000000000005,STO-4G,0.004046593280964166
4.2700000000000005,STO-5G,0.003920679881748706
4.2700000000000005,STO-6G,0.0038883449252681873
4.2700000000000005,GTO,1.8572662349299878e-4
4.28,STO,0.003860734326783951
4.28,STO-2G,0.002268295450543721
4.28,STO-3G,0.003789141189787807
4.28,STO-4G,0.003997435252052612
4.28,STO-5G,0.003873695295219599
4.28,STO-6G,0.003840396393685266
4.28,GTO,1.792276035562867e-4
4.29,STO,0.003813156811352505
4.29,STO-2G,0.002223425207183229
4.29,STO-3G,0.0037345939061568857
4.29,STO-4G,0.003948819272276441
4.29,STO-5G,0.003827286426697366
4.29,STO-6G,0.003793054276146875
4.29,GTO,1.7294158981851835e-4
4.3,STO,0.0037661656144250136
4.3,STO-2G,0.0021793409448691353
4.3,STO-3G,0.0036807114622389573
4.3,STO-4G,0.00390073924668363
4.3,STO-5G,0.0037814455078761825
4.3,STO-6G,0.0037463109041006633
4.3,GTO,1.6686214064512067e-4
4.3100000000000005,STO,0.003719753510542447
4.3100000000000005,STO-2G,0.0021360311499981134
4.3100000000000005,STO-3G,0.0036274876368003954
4.3100000000000005,STO-4G,0.003853189172565336
4.3100000000000005,STO-5G,0.0037361648812245297
4.3100000000000005,STO-6G,0.0037001586959871627
4.3100000000000005,GTO,1.6098298986344886e-4
4.32,STO,0.0036739133632882766
4.32,STO-2G,0.0020934844302589366
4.32,STO-3G,0.0035749162437653473
4.32,STO-4G,0.0038061631375614835
4.32,STO-5G,0.0036914369986896043
4.32,STO-6G,0.0036545901565049536
4.32,GTO,1.5529804264624716e-4
4.33,STO,0.00362863812419115
4.33,STO-2G,0.0020516895143254475
4.33,STO-3G,0.003522991132046236
4.33,STO-4G,0.0037596553178013596
4.33,STO-5G,0.003647254420404587
4.33,STO-6G,0.003609597875881539
4.33,GTO,1.4980137146986086e-4
4.34,STO,0.0035839208316410984
4.34,STO-2G,0.0020106352515277598
4.34,STO-3G,0.003471706185389807
4.34,STO-4G,0.0037136599760790342
4.34,STO-5G,0.0036036098133991716
4.34,STO-6G,0.0035651745291497305
4.34,GTO,1.4448721214656e-4
4.3500000000000005,STO,0.0035397546098191123
4.3500000000000005,STO-2G,0.0019703106115021773
4.3500000000000005,STO-3G,0.003421055322237843
4.3500000000000005,STO-4G,0.0036681714600632527
4.3500000000000005,STO-5G,0.0035604959503136636
4.3500000000000005,STO-6G,0.00352131287542922
4.3500000000000005,GTO,1.3934995993029997e-4
4.36,STO,0.003496132667639922
4.36,STO-2G,0.0019307046838203466
4.36,STO-3G,0.0033710324956017167
4.36,STO-4G,0.003623184200541512
4.36,STO-5G,0.0035179057081169756
4.36,STO-6G,0.003478005757213105
4.36,GTO,1.34384165695233e-4
4.37,STO,0.0034530482977077463
4.37,STO-2G,0.0018918066775981607
4.37,STO-3G,0.0033216316929500136
4.37,STO-4G,0.003578692709697985
4.37,STO-5G,0.0034758320668288574
4.37,STO-6G,0.003435246099659123
4.37,GTO,1.2958453218626608e-4
4.38,STO,0.003410494875284982
4.38,STO-2G,0.0018536059210849545
4.38,STO-3G,0.0032728469361084666
4.38,STO-4G,0.0035346915794250283
4.38,STO-5G,0.0034342681082466684
4.38,STO-6G,0.003393026909885398
4.38,GTO,1.2494591034094605e-4
4.39,STO,0.003368465857273555
4.39,STO-2G,0.0018160918612334677
4.39,STO-3G,0.0032246722811714573
4.39,STO-4G,0.0034911754796678658
4.39,STO-5G,0.003393207014677016
4.39,STO-6G,0.0033513412762704547
4.39,GTO,1.2046329568193381e-4
4.4,STO,0.003326954781208854
4.4,STO-2G,0.0017792540632511054
4.4,STO-3G,0.003177101818424372
4.4,STO-4G,0.003448139156802162
4.4,STO-5G,0.003352642067672544
4.4,STO-6G,0.003310182367757319
4.4,GTO,1.1613182477931806e-4
4.41,STO,0.003285955264266042
4.41,STO-2G,0.0017430822101329813
4.41,STO-3G,0.0031301296722761615
4.41,STO-4G,0.0034055774320441256
4.41,STO-5G,0.0033125666467741896
4.41,STO-6G,0.003269543433161531
4.41,GTO,1.1194677178200749e-4
4.42,STO,0.003245461002278614
4.42,STO-2G,0.0017075661021772408
4.42,STO-3G,0.0030837500012013547
4.42,STO-4G,0.00336348519989274
4.42,STO-5G,0.003272974228259153
4.42,STO-6G,0.00322941780048286
4.42,GTO,1.0790354501741992e-4
4.43,STO,0.003205465768769063
4.43,STO-2G,0.0016726956564831865
4.43,STO-3G,0.00303795699769101
4.43,STO-4G,0.0033218574266038452
4.43,STO-5G,0.0032338583838949146
4.43,STO-6G,0.003189798876220608
4.43,GTO,1.0399768365868947e-4
4.44,STO,0.003165963413991488
4.44,STO-2G,0.0016384609064326319
4.44,STO-3G,0.0029927448882118794
4.44,STO-4G,0.003280689148695606
4.44,STO-5G,0.003195212779699516
4.44,STO-6G,0.003150680144692301
4.44,GTO,1.0022485445858868e-4
4.45,STO,0.0031269478639859953
4.45,STO-2G,0.0016048520011550608
4.45,STO-3G,0.00294810793317327
4.45,STO-4G,0.0032399754714850853
4.45,STO-5G,0.003157031174708424
4.45,STO-6G,0.003112055167355694
4.45,GTO,9.65808485493625e-5
4.46,STO,0.0030884131196447424
4.46,STO-2G,0.0015718592049769632
4.46,STO-3G,0.002904040426900976
4.46,STO-4G,0.003199711567655434
4.46,STO-5G,0.0031193074197481585
4.46,STO-6G,0.0030739175821338613
4.46,GTO,9.306157830765542e-5
4.47,STO,0.0030503532557895237
4.47,STO-2G,0.0015394728968559147
4.47,STO-3G,0.002860536697617759
4.47,STO-4G,0.0031598926758534215
4.47,STO-5G,0.003082035456217007
4.47,STO-6G,0.003036261102743359
4.47,GTO,8.96630742837122e-5
4.48,STO,0.003012762420260683
4.48,STO-2G,0.0015076835697998136
4.48,STO-3G,0.0028175911074298588
4.48,STO-4G,0.0031205140993168226
4.48,STO-5G,0.003045209314873014
4.48,STO-6G,0.0029990795180252715
4.48,GTO,8.63814821940219e-5
4.49,STO,0.0029756348330172906
4.49,STO-2G,0.0014764818302717758
4.49,STO-3G,0.002775198052318998
4.49,STO-4G,0.0030815712045313528
4.49,STO-5G,0.003008823114629503
4.49,STO-6G,0.0029623666912790975
4.49,GTO,8.321305997656772e-5
4.5,STO,0.002938964785248386
4.5,STO-2G,0.0014458583975811106
4.5,STO-3G,0.0027333519621394035
4.5,STO-4G,0.0030430594199166495
4.5,STO-5G,0.002972871061358328
4.5,STO-6G,0.0029261165595993134
4.5,GTO,8.015417490784142e-5
4.51,STO,0.002902746638495175
4.51,STO-2G,0.0014158041032608678
4.51,STO-3G,0.0026920473006193713
4.51,STO-4G,0.0030049742345410043
4.51,STO-5G,0.00293734744670108
4.51,STO-6G,0.002890323133214615
4.51,GTO,7.720130078077885e-5
4.5200000000000005,STO,0.0028669748237840514
4.5200000000000005,STO-2G,0.0013863098904323924
4.5200000000000005,STO-3G,0.002651278565366949
4.5200000000000005,STO-4G,0.002967311196864356
4.5200000000000005,STO-5G,0.002902246646888484
4.5200000000000005,STO-6G,0.0028549804948296903
4.5200000000000005,GTO,7.435101514276423e-5
4.53,STO,0.002831643840770318
4.53,STO-2G,0.0013573668131573293
4.53,STO-3G,0.0026110402878792645
4.53,STO-4G,0.002930065913509211
4.53,STO-5G,0.0028675631215681363
4.53,STO-6G,0.0028200827989695127
4.53,GTO,7.159999659285199e-5
4.54,STO,0.0027967482568924127
4.54,STO-2G,0.0013289660357775118
4.54,STO-3G,0.0025713270335550953
4.54,STO-4G,0.0028932340480589858
4.54,STO-5G,0.00283329141264078
4.54,STO-6G,0.002785624271326028
4.54,GTO,6.894502213734877e-5
4.55,STO,0.0027622827065366075
4.55,STO-2G,0.0013010988322431957
4.55,STO-3G,0.002532133401710323
4.55,STO-4G,0.002856811319883466
4.55,STO-5G,0.0027994261431053555
4.55,STO-6G,0.0027515992081072606
4.55,GTO,6.638296460290091e-5
4.5600000000000005,STO,0.0027282418902119716
4.5600000000000005,STO-2G,0.0012737565854300296
4.5600000000000005,STO-3G,0.002493454025595819
4.5600000000000005,STO-4G,0.0028207935029908923
4.5600000000000005,STO-5G,0.002765962015912925
4.5600000000000005,STO-6G,0.002718001975388728
4.5600000000000005,GTO,6.391079010622589e-5
4.57,STO,0.002694620573735529
4.57,STO-2G,0.0012469307864452367
4.57,STO-3G,0.0024552835724174858
4.57,STO-4G,0.002785176424906303
4.57,STO-5G,0.0027328938128297004
4.57,STO-6G,0.0026848270084671726
4.57,GTO,6.152555557963326e-5
4.58,STO,0.0026614135874274145
4.58,STO-2G,0.0012206130339233524
4.58,STO-3G,0.0024176167433579993
4.58,STO-4G,0.002749955965575663
4.58,STO-5G,0.0027002163933092763
4.58,STO-6G,0.0026520688112165154
4.58,GTO,5.9224406351468046e-5
4.59,STO,0.002628615825315986
4.59,STO-2G,0.0011947950333120187
4.59,STO-3G,0.0023804482736000374
4.59,STO-4G,0.0027151280562954447
4.59,STO-5G,0.00266792469337428
4.59,STO-6G,0.0026197219554460914
4.59,GTO,5.700457378062684e-5
4.6000000000000005,STO,0.002596222244352726
4.6000000000000005,STO-2G,0.0011694685961481676
4.6000000000000005,STO-3G,0.002343772932350569
4.6000000000000005,STO-4G,0.002680688678667164
4.6000000000000005,STO-5G,0.0026360137245075277
4.6000000000000005,STO-6G,0.0025877810802610564
4.6000000000000005,GTO,5.48633729442829e-5
4.61,STO,0.0025642278636368063
4.61,STO-2G,0.0011446256393250578
4.61,STO-3G,0.002307585522865996
4.61,STO-4G,0.0026466338635765196
4.61,STO-5G,0.0026044785725528805
4.61,STO-6G,0.002556240891425028
4.61,GTO,5.2798200377967316e-5
4.62,STO,0.002532627763649211
4.62,STO-2G,0.0011202581843505
4.62,STO-3G,0.002271880882477769
4.62,STO-4G,0.0026129596901966552
4.62,STO-5G,0.0025733143966258586
4.62,STO-6G,0.0025250961607248693
4.62,GTO,5.080653186714989e-5
4.63,STO,0.002501417085496306
4.63,STO-2G,0.0010963583565967183
4.63,STO-3G,0.0022366538826182783
4.63,STO-4G,0.0025796622850151967
4.63,STO-5G,0.0025425164280342013
4.63,STO-6G,0.0024943417253376877
4.63,GTO,4.8885920289470617e-05
4.64,STO,0.002470591030162731
4.64,STO-2G,0.001072918384542198
4.64,STO-3G,0.0022018994288467153
4.64,STO-4G,0.0025467378208846063
4.64,STO-5G,0.0025120799692084513
4.64,STO-6G,0.002463972487199985
4.64,GTO,4.7033993506773034e-5
4.65,STO,0.002440144857773481
4.65,STO-2G,0.0010499305990059147
4.65,STO-3G,0.002167612460874672
4.65,STO-4G,0.002514182516095445
4.65,STO-5G,0.002482000392642686
4.65,STO-6G,0.0024339834123790084
4.65,GTO,4.524845230609322e-5
4.66,STO,0.002410073886865108
4.66,STO-2G,0.001027387432374317
4.66,STO-3G,0.0021337879525912358
4.66,STO-4G,0.0024819926334721538
4.66,STO-5G,0.0024522731398454885
4.66,STO-6G,0.0024043695304462698
4.66,GTO,4.3527068388765325e-5
4.67,STO,0.0023803734936658797
4.67,STO-2G,0.001005281417821426
4.67,STO-3G,0.002100420912087354
4.67,STO-4G,0.00245016447949091
4.67,STO-5G,0.00242289372030125
4.67,STO-6G,0.0023751259338532687
4.67,GTO,4.1867682406805445e-5
4.68,STO,0.0023510391113848216
4.68,STO-2G,9.836051885224158e-4
4.68,STO-3G,0.0020675063816792717
4.68,STO-4G,0.0024186944034191773
4.68,STO-5G,0.0023938577104418977
4.68,STO-6G,0.0023462477773094252
4.68,GTO,4.026820204574286e-5
4.69,STO,0.0023220662295095154
4.69,STO-2G,9.623514768610494e-4
4.69,STO-3G,0.0020350394379308255
4.69,STO-4G,0.0023875787964765397
4.69,STO-5G,0.0023651607526291377
4.69,STO-6G,0.002317730277162242
4.69,GTO,3.872660015307181e-5
4.7,STO,0.00229345039311257
4.7,STO-2G,9.415131136312996e-4
4.7,STO-3G,0.002003015191674417
4.7,STO-4G,0.002356814091016398
4.7,STO-5G,0.002336798554147264
4.7,STO-6G,0.002289568710779717
4.7,GTO,3.724091291150176e-5
4.71,STO,0.0022651872021665987
4.71,STO-2G,9.210830272335027e-4
4.71,STO-3G,0.0019714287880304667
4.71,STO-4G,0.0023263967597281433
4.71,STO-5G,0.002308766886206616
4.71,STO-6G,0.0022617584159350212
4.71,GTO,3.580923805618998e-5
4.72,STO,0.002237272310867678
4.72,STO-2G,9.010542428654039e-4
4.72,STO-3G,0.001940275406425206
4.72,STO-4G,0.0022963233148593936
4.72,STO-5G,0.0022810615829577424
4.72,STO-6G,0.002234294790193475
4.72,GTO,3.442973313514756e-5
4.73,STO,0.0022097014269671198
4.73,STO-2G,8.81419881708409e-4
4.73,STO-3G,0.0019095502606066303
4.73,STO-4G,0.00226659030745792
4.73,STO-5G,0.0022536785405163286
4.73,STO-6G,0.002207173290301854
4.73,GTO,3.310061381201557e-5
4.74,STO,0.002182470311111504
4.74,STO-2G,8.621731601093911e-4
4.74,STO-3G,0.001879248598658491
4.74,STO-4G,0.002237194326632855
4.74,STO-5G,0.002226613715998949
4.74,STO-6G,0.0021803894315800664
4.74,GTO,3.182015221041423e-5
4.75,STO,0.0021555747761908017
4.75,STO-2G,8.433073887583459e-4
4.75,STO-3G,0.0018493657030121252
4.75,STO-4G,0.0022081319988347635
4.75,STO-5G,0.002199863126569642
4.75,STO-6G,0.0021539387873151876
4.75,GTO,3.058667529907332e-5
4.76,STO,0.0021290106866945725
4.76,STO-2G,8.24815971862249e-4
4.76,STO-3G,0.0018198968904560833
4.76,STO-4G,0.002179399987154254
4.76,STO-5G,0.0021734228484974107
4.76,STO-6G,0.002127816988157949
4.76,GTO,2.939856331696548e-5
4.7700000000000005,STO,0.002102773958076081
4.7700000000000005,STO-2G,8.066924063154009e-4
4.7700000000000005,STO-3G,0.0017908375121433494
4.7700000000000005,STO-4G,0.0021509949906386894
4.7700000000000005,STO-5G,0.0021472890162246294
4.7700000000000005,STO-6G,0.002102019721521683
4.7700000000000005,GTO,2.8254248237662164e-5
4.78,STO,0.0020768605561242467
4.78,STO-2G,7.889302808665782e-4
4.78,STO-3G,0.0017621829535961054
4.78,STO-4G,0.002122913743626643
4.78,STO-5G,0.0021214578214464102
4.78,STO-6G,0.002076542730983762
4.78,GTO,2.715221227214815e-5
4.79,STO,0.0020512664963433258
4.79,STO-2G,7.715232752832811e-4
4.79,STO-3G,0.0017339286347078718
4.79,STO-4G,0.0020951530150997047
4.79,STO-5G,0.0020959255122009308
4.79,STO-6G,0.0020513818156895824
4.79,GTO,2.6090986409332005e-5
4.8,STO,0.0020259878433402656
4.8,STO-2G,7.544651595133872e-4
4.8,STO-3G,0.0017060700097429934
4.8,STO-4G,0.0020677096080512947
4.8,STO-5G,0.0020706883919707564
4.8,STO-6G,0.0020265328297591275
4.8,GTO,2.5069148993502177e-5
4.8100000000000005,STO,0.002001020710219573
4.8100000000000005,STO-2G,7.377497928444886e-4
4.8100000000000005,STO-3G,0.0016786025673333287
4.8100000000000005,STO-4G,0.0020405803588720815
4.8100000000000005,STO-5G,0.002045742818795162
4.8100000000000005,STO-6G,0.0020019916816961633
4.8100000000000005,GTO,2.408532433798432e-5
4.82,STO,0.0019763612579856726
4.82,STO-2G,7.213711230612029e-4
4.82,STO-3G,0.0016515218304720988
4.82,STO-4G,0.002013762136751672
4.82,STO-5G,0.0020210852043934537
4.82,STO-6G,0.0019777543338000926
4.82,GTO,2.3138181374264526e-5
4.83,STO,0.0019520056949526026
4.83,STO-2G,7.053231856007239e-4
4.83,STO-3G,0.001624823356504769
4.83,STO-4G,0.00198725184309616
4.83,STO-5G,0.001996712013299288
4.83,STO-6G,0.001953816801580515
4.83,GTO,2.2226432335850446e-5
4.84,STO,0.0019279502761610087
4.84,STO-2G,6.896001027069035e-4
4.84,STO-3G,0.0015985027371169652
4.84,STO-4G,0.0019610464109612556
4.84,STO-5G,0.0019726197620060053
4.84,STO-6G,0.0019301751531745582
4.84,GTO,2.1348831476154123e-5
4.8500000000000005,STO,0.0019041913028023008
4.8500000000000005,STO-2G,6.741960825831182e-4
4.8500000000000005,STO-3G,0.001572555598319301
4.8500000000000005,STO-4G,0.0019351428045005614
4.8500000000000005,STO-5G,0.0019488050181229405
4.8500000000000005,STO-6G,0.0019068255087669973
4.8500000000000005,GTO,2.0504173819684746e-5
4.86,STO,0.0018807251216499267
4.86,STO-2G,6.591054185441869e-4
4.86,STO-3G,0.001546977600429095
4.86,STO-4G,0.001909538018428706
4.86,STO-5G,0.0019252643995427243
4.86,STO-6G,0.0018837640400132328
4.86,GTO,1.9691293945852293e-5
4.87,STO,0.0018575481244976417
4.87,STO-2G,6.443224881675838e-4
4.87,STO-3G,0.0015217644380489041
4.87,STO-4G,0.00188422907749895
4.87,STO-5G,0.001901994573619524
4.87,STO-6G,0.001860986969465141
4.87,GTO,1.8909064804688876e-5
4.88,STO,0.001834656747604699
4.88,STO-2G,6.298417524442222e-4
4.88,STO-3G,0.0014969118400418573
4.88,STO-4G,0.0018592130359949587
4.88,STO-5G,0.0018789922563582507
4.88,STO-6G,0.001838490569999891
4.88,GTO,1.815639656380678e-5
4.89,STO,0.001812047471147887
4.89,STO-2G,6.156577549290255e-4
4.89,STO-3G,0.0014724155695037182
4.89,STO-4G,0.0018344869772363773
4.89,STO-5G,0.0018562542116146523
4.89,STO-6G,0.0018162711642517202
4.89,GTO,1.7432235485918632e-5
4.9,STO,0.0017897168186803102
4.9,STO-2G,6.017651208915431e-4
4.9,STO-3G,0.0014482714237316725
4.9,STO-4G,0.0018100480130978968
4.9,STO-5G,0.0018337772503063032
4.9,STO-6G,0.0017943251240467588
4.9,GTO,1.6735562836255902e-5
4.91,STO,0.001767661356596856
4.91,STO-2G,5.881585564668479e-4
4.91,STO-3G,0.001424475234189802
4.91,STO-4G,0.001785893283541491
4.91,STO-5G,0.0018115582296344445
4.91,STO-6G,0.0017726488698409364
4.91,GTO,1.6065393819231426e-5
4.92,STO,0.0017458776936062174
4.92,STO-2G,5.748328478069144e-4
4.92,STO-3G,0.001401022866471192
4.92,STO-4G,0.0017620199561614576
4.92,STO-5G,0.00178959405231662
4.92,STO-6G,0.0017512388701609865
4.92,GTO,1.5420776543698913e-5
4.93,STO,0.0017243624802094543
4.93,STO-2G,5.617828602327456e-4
4.93,STO-3G,0.001377910220256714
4.93,STO-4G,0.0017384252257420176
4.93,STO-5G,0.0017678816658300922
4.93,STO-6G,0.0017300916410486528
4.93,GTO,1.480079101617584e-5
4.94,STO,0.0017031124081849666
4.94,STO-2G,5.490035373874317e-4
4.94,STO-3G,0.0013551332292704068
4.94,STO-4G,0.0017151063138270987
4.94,STO-5G,0.001746418061665983
4.94,STO-6G,0.001709203745508086
4.94,GTO,1.4204548161400706e-5
4.95,STO,0.001682124210079815
4.95,STO-2G,5.364899003903701e-4
4.95,STO-3G,0.001332687861231505
4.95,STO-4G,0.0016920604683020425
4.95,STO-5G,0.0017252002745940962
4.95,STO-6G,0.0016885717929565262
4.95,GTO,1.3631188869609595e-5
4.96,STO,0.0016613946587073051
4.96,STO-2G,5.242370469928432e-4
4.96,STO-3G,0.0013105701178030363
4.96,STO-4G,0.00166928496298688
4.96,STO-5G,0.0017042253819383399
4.96,STO-6G,0.0016681924386782606
4.96,GTO,1.3079883069922646e-5
4.97,STO,0.0016409205666507796
4.97,STO-2G,5.122401507351717e-4
4.97,STO-3G,0.0012887760345370617
4.97,STO-4G,0.001646777097240942
4.97,STO-5G,0.001683490502862755
4.97,STO-6G,0.0016480623832819535
4.97,GTO,1.2549828829244252e-5
4.98,STO,0.0016206987857735032
4.98,STO-2G,5.004944601056237e-4
4.98,STO-3G,0.0012673016808165043
4.98,STO-4G,0.001624534195578459
4.98,STO-5G,0.001662992797668024
4.98,STO-6G,0.0016281783721613585
4.98,GTO,1.2040251476086911e-5
4.99,STO,0.0016007262067346095
4.99,STO-2G,4.889952977012909e-4
4.99,STO-3G,0.0012461431597936125
4.99,STO-4G,0.0016025536072948963
4.99,STO-5G,0.0016427294670984594
4.99,STO-6G,0.0016085371949594734
4.99,GTO,1.1550402748741114e-5
5,STO,0.0015809997585109962
5,STO-2G,4.7773805939109595e-4
5,STO-3G,0.001225296608325017
5,STO-4G,0.0015808327061037119
5,STO-5G,0.001622697751659359
5,STO-6G,0.001589135685036158
5,GTO,1.1079559967220478e-5
5.01,STO,0.0015615164079251188
5.01,STO-2G,4.667182134811345e-4
5.01,STO-3G,0.0012047581969034482
5.01,STO-4G,0.0015593688897832898
5.01,STO-5G,0.0016028949309446967
5.01,STO-6G,0.0015699707189392833
5.01,GTO,1.0627025228423547e-5
5.0200000000000005,STO,0.0015422731591786037
5.0200000000000005,STO-2G,4.5593129988251706e-4
5.0200000000000005,STO-3G,0.0011845241295860847
5.0200000000000005,STO-4G,0.0015381595798337538
5.0200000000000005,STO-5G,0.0015833183229750634
5.0200000000000005,STO-6G,0.0015510392158794295
5.0200000000000005,GTO,1.019212462396094e-5
5.03,STO,0.0015232670533916126
5.03,STO-2G,4.4537292928189273e-4
5.03,STO-3G,0.0011645906439195876
5.03,STO-4G,0.0015172022211434075
5.03,STO-5G,0.0015639652835457989
5.03,STO-6G,0.0015323381372081939
5.03,GTO,9.774207480107425e-6
5.04,STO,0.001504495168147875
5.04,STO-2G,4.3503878231480333e-4
5.04,STO-3G,0.0011449540108617903
5.04,STO-4G,0.0014964942816645137
5.04,STO-5G,0.001544833205585217
5.04,STO-6G,0.001513864485900112
5.04,GTO,9.372645619346873e-6
5.05,STO,0.0014859546170453305
5.05,STO-2G,4.2492460874206053e-4
5.05,STO-3G,0.0011256105347001338
5.05,STO-4G,0.0014760332520981924
5.05,STO-5G,0.0015259195185228825
5.05,STO-6G,0.0014956153060382757
5.05,GTO,8.986832642988617e-6
5.0600000000000005,STO,0.0014676425492523104
5.0600000000000005,STO-2G,4.150262266292713e-4
5.0600000000000005,STO-3G,0.0011065565529668076
5.0600000000000005,STO-4G,0.0014558166455881422
5.0600000000000005,STO-5G,0.0015072216876678326
5.0600000000000005,STO-6G,0.0014775876823036388
5.0600000000000005,GTO,8.616183234341944e-6
5.07,STO,0.0014495561490691982
5.07,STO-2G,4.053395215296984e-4
5.07,STO-3G,0.0010877884363506738
5.07,STO-4G,0.0014358419974229769
5.07,STO-5G,0.0014887372135966883
5.07,STO-6G,0.0014597787394680867
5.07,GTO,8.260132481945643e-6
5.08,STO,0.0014316926354954653
5.08,STO-2G,3.958604456705698e-4
5.08,STO-3G,0.0010693025886059707
5.08,STO-4G,0.0014161068647468862
5.08,STO-5G,0.0014704636315515417
5.08,STO-6G,0.0014421856418912627
5.08,GTO,7.91813522235786e-6
5.09,STO,0.0014140492618020702
5.09,STO-2G,3.865850171430119e-4
5.09,STO-3G,0.0010510954464578457
5.09,STO-4G,0.001396608826278429
5.09,STO-5G,0.0014523985108475719
5.09,STO-6G,0.0014248055930212225
5.09,GTO,7.589665402021996e-6
5.1000000000000005,STO,0.0013966233151091105
5.1000000000000005,STO-2G,3.775093190957278e-4
5.1000000000000005,STO-3G,0.001033163479504749
5.1000000000000005,STO-4G,0.001377345482037186
5.1000000000000005,STO-5G,0.0014345394542902737
5.1000000000000005,STO-6G,0.0014076358348989175
5.1000000000000005,GTO,7.2742154577319985e-6
5.11,STO,0.0013794121159686954
5.11,STO-2G,3.686294989325653e-4
5.11,STO-3G,0.0010155031901177246
5.11,STO-4G,0.0013583144530780764
5.11,STO-5G,0.0014168840976022403
5.11,STO-6G,0.0013906736476665656
5.11,GTO,6.9712957152309404e-6
5.12,STO,0.001362413017952933
5.12,STO-2G,3.599417675140937e-4
5.12,STO-3G,9.981111133366232e-4
5.12,STO-4G,0.0013395133812330667
5.12,STO-5G,0.0013994301088593752
5.12,STO-6G,0.0013739163490799045
5.12,GTO,6.680433805484214e-6
5.13,STO,0.00134562340724702
5.13,STO-2G,3.514423983633334e-4
5.13,STO-3G,9.809838167632989e-4
5.13,STO-4G,0.0013209399288601066
5.13,STO-5G,0.0013821751879364828
5.13,STO-6G,0.0013573612940243908
5.13,GTO,6.401174098179342e-6
5.14,STO,0.0013290407022473378
5.14,STO-2G,3.4312772687574366e-4
5.14,STO-3G,9.641179004518147e-4
5.14,STO-4G,0.001302591778599032
5.14,STO-5G,0.0013651170659621172
5.14,STO-6G,0.001341005874035348
5.14,GTO,6.133077152011616e-6
5.15,STO,0.0013126623531644925
5.15,STO-2G,3.3499414953359587e-4
5.15,STO-3G,9.475099967956996e-4
5.15,STO-4G,0.0012844666331342394
5.15,STO-5G,0.001348253504782605
5.15,STO-6G,0.0013248475168220976
5.15,GTO,5.875719181324529e-6
5.16,STO,0.0012964858416312614
5.16,STO-2G,3.2703812312484624e-4
5.16,STO-3G,9.311567704123174e-4
5.16,STO-4G,0.001266562214963939
5.16,STO-5G,0.0013315822964351663
5.16,STO-6G,0.0013088836857961025
5.16,GTO,5.628691538682525e-6
5.17,STO,0.0012805086803153619
5.17,STO-2G,3.1925616396660794e-4
5.17,STO-3G,9.150549180243624e-4
5.17,STO-4G,0.001248876266175746
5.17,STO-5G,0.0013151012626299913
5.17,STO-6G,0.0012931118796031238
5.17,GTO,5.3916002129615e-6
5.18,STO,0.001264728412536991
5.18,STO-2G,3.1164484713334034e-4
5.18,STO-3G,8.992011683385574e-4
5.18,STO-4G,0.001231406548228458
5.18,STO-5G,0.001298808254241239
5.18,STO-6G,0.001277529631659443
5.18,GTO,5.164065342552095e-6
5.19,STO,0.0012491426118910825
5.19,STO-2G,3.0420080568985134e-4
5.19,STO-3G,8.835922819215864e-4
5.19,STO-4G,0.0012141508417397877
5.19,STO-5G,0.001282701150806806
5.19,STO-6G,0.0012621345096921494
5.19,GTO,4.945720743278209e-6
5.2,STO,0.0012337488818742266
5.2,STO-2G,2.9692072992920925e-4
5.2,STO-3G,8.682250510733221e-4
5.2,STO-4G,0.0011971069462798885
5.2,STO-5G,0.0012667778600368082
5.2,STO-6G,0.0012469241152835203
5.2,GTO,4.736213450642147e-6
5.21,STO,0.0012185448555161653
5.21,STO-2G,2.89801366615656e-4
5.21,STO-3G,8.530962996973659e-4
5.21,STO-4G,0.0011802726801704636
5.21,STO-5G,0.0012510363173306384
5.21,STO-6G,0.001231896083419502
5.21,GTO,4.5352032760155005e-6
5.22,STO,0.0012035281950158508
5.22,STO-2G,2.828395182326187e-4
5.22,STO-3G,8.382028831689982e-4
5.22,STO-4G,0.001163645880289297
